Source_Name,Micro_Class,Micro_Conf,Final_Class
4FGL J0559.6+3044,bll,0.9698475609756098,predicted_bll
4FGL J0559.7-1817,fsrq,0.64,remains_bcu
4FGL J0559.9+6409,bll,0.91372415984916,predicted_bll
4FGL J0601.3+5444,bll,0.99,predicted_bll
4FGL J0602.8+6041,fsrq,0.6654521878619815,remains_bcu
4FGL J0603.0-2936,fsrq,0.6848995983935743,remains_bcu
4FGL J0603.9+2159,fsrq,0.725,predicted_fsrq
4FGL J0604.5-4851,fsrq,0.5360930735930736,remains_bcu
4FGL J0604.8+4411,fsrq,0.9998995983935742,predicted_fsrq
4FGL J0604.9-0000,bll,0.9597385947385948,predicted_bll
4FGL J0606.5-4730,bll,0.9977794344549286,predicted_bll
4FGL J0606.9+4402,bll,0.9386937148217636,predicted_bll
4FGL J0608.8+5553,fsrq,0.8696064814814816,predicted_fsrq
4FGL J0608.9-5456,fsrq,1.0,predicted_fsrq
4FGL J0609.5+1402,fsrq,0.7798275862068965,predicted_fsrq
4FGL J0610.7+1656,fsrq,0.87,predicted_fsrq
4FGL J0611.1+4325,bll,1.0,predicted_bll
4FGL J0611.6-2712,fsrq,0.9490901792022532,predicted_fsrq
4FGL J0612.5-3934,fsrq,0.7183333333333333,predicted_fsrq
4FGL J0613.6+1709,fsrq,0.73,predicted_fsrq
4FGL J0614.8+6136,fsrq,0.9348592758129292,predicted_fsrq
4FGL J0614.9+2426,bll,0.6283333333333334,remains_bcu
4FGL J0616.7-1049,fsrq,0.9438995983935744,predicted_fsrq
4FGL J0616.9+4340,bll,0.96,predicted_bll
4FGL J0617.9-0319,fsrq,0.7783333333333333,predicted_fsrq
4FGL J0618.9-1138,fsrq,0.77453125,predicted_fsrq
4FGL J0620.0+5733,bll,0.92,predicted_bll
4FGL J0620.3+3804,fsrq,0.78472554539057,predicted_fsrq
4FGL J0620.5-2512,fsrq,1.0,predicted_fsrq
4FGL J0621.2-4648,fsrq,0.885,predicted_fsrq
4FGL J0621.2-2213,fsrq,0.5355413368829722,remains_bcu
4FGL J0622.7-4141,bll,0.6567713239141811,remains_bcu
4FGL J0622.9+3326,fsrq,0.78,predicted_fsrq
4FGL J0623.0-3010,fsrq,0.9397513440860216,predicted_fsrq
4FGL J0623.6-3351,fsrq,0.8247709426005485,predicted_fsrq
4FGL J0624.1-6330,bll,0.82467158232303,predicted_bll
4FGL J0624.2-2943,bll,0.908846153846154,predicted_bll
4FGL J0626.8-2603,fsrq,0.8298275862068966,predicted_fsrq
4FGL J0627.0+2623,bll,0.9998475609756098,predicted_bll
4FGL J0628.6-6711,fsrq,0.7952698412698411,predicted_fsrq
4FGL J0628.6+6900,bll,0.9669127507884662,predicted_bll
4FGL J0629.6+2435,bll,0.9698475609756098,predicted_bll
4FGL J0630.1-2010,bll,0.7894117647058824,predicted_bll
4FGL J0630.2+3228,bll,0.8712401229148375,predicted_bll
4FGL J0631.1+2020,fsrq,0.7142857142857143,predicted_fsrq
4FGL J0632.0-1032,fsrq,0.540408163265306,remains_bcu
4FGL J0636.7+7139,fsrq,0.9326929310216592,predicted_fsrq
4FGL J0637.4-3537,bll,0.8520404672756874,predicted_bll
4FGL J0638.2+6020,fsrq,0.5904081632653061,remains_bcu
4FGL J0638.7+2753,bll,0.9146710903873744,predicted_bll
4FGL J0638.7+5658,fsrq,0.8798995983935742,predicted_fsrq
4FGL J0639.6+3503,fsrq,0.655,remains_bcu
4FGL J0640.7-1924,fsrq,0.8241805555555556,predicted_fsrq
4FGL J0640.8+2432,bll,0.77,predicted_bll
4FGL J0643.2-5356,fsrq,0.8239583333333332,predicted_fsrq
4FGL J0643.4-3314,fsrq,0.6268809523809524,remains_bcu
4FGL J0644.6-2853,bll,0.945,predicted_bll
4FGL J0647.7-4418,bll,0.8095918367346938,predicted_bll
4FGL J0647.8+4527,fsrq,0.9,predicted_fsrq
4FGL J0648.1+1605,bll,0.9135714285714286,predicted_bll
4FGL J0648.2+1745,bll,0.703845467032967,predicted_bll
4FGL J0649.3+2230,bll,0.7544735401459854,predicted_bll
4FGL J0650.2-1636,fsrq,0.9930155733836716,predicted_fsrq
4FGL J0650.5-2851,fsrq,0.8647680194462058,predicted_fsrq
4FGL J0651.5+7956,bll,0.6851851851851852,remains_bcu
4FGL J0652.5+1932,fsrq,0.76,predicted_fsrq
4FGL J0653.6+1636,bll,0.9331721082089552,predicted_bll
4FGL J0654.3+0923,bll,0.8832595240039508,predicted_bll
4FGL J0654.6-4952,fsrq,0.8992250766787301,predicted_fsrq
4FGL J0655.4-2631,bll,0.9149748743718592,predicted_bll
4FGL J0658.1-5840,bll,0.7377955931614103,predicted_bll
4FGL J0658.2+2709,bll,0.72,predicted_bll
4FGL J0658.6+0636,bll,0.995,predicted_bll
4FGL J0659.6-6742,bll,0.9736937148217636,predicted_bll
4FGL J0700.1-6311,bll,0.9648475609756098,predicted_bll
4FGL J0701.5+2511,bll,0.925,predicted_bll
4FGL J0703.2+6809,bll,0.8983562091503268,predicted_bll
4FGL J0703.3-1042,bll,0.65,remains_bcu
4FGL J0704.7+4508,fsrq,0.6111666666666666,remains_bcu
4FGL J0704.8+4907,fsrq,0.985831193344132,predicted_fsrq
4FGL J0705.7-4848,bll,0.5001004016064258,remains_bcu
4FGL J0705.9+5309,bll,0.9019328236683316,predicted_bll
4FGL J0706.1+0246,bll,0.965,predicted_bll
4FGL J0709.0+4304,bll,0.855,predicted_bll
4FGL J0709.3+0540,bll,0.9639102630606726,predicted_bll
4FGL J0712.5+3311,bll,0.8248901098901099,predicted_bll
4FGL J0713.0+5738,fsrq,0.9848592758129292,predicted_fsrq
4FGL J0713.5+2537,bll,0.6382441471571906,remains_bcu
4FGL J0714.4+1110,bll,0.9200301219789792,predicted_bll
4FGL J0715.3-6828,bll,0.6892045454545455,remains_bcu
4FGL J0717.7-5519,bll,0.9798475609756098,predicted_bll
4FGL J0718.2-1324,bll,0.7096212121212122,predicted_bll
4FGL J0719.6-3927,bll,0.5504545454545454,remains_bcu
4FGL J0720.0-3507,fsrq,0.8343229166666667,predicted_fsrq
4FGL J0720.0-6237,fsrq,0.905,predicted_fsrq
4FGL J0722.7+3606,fsrq,0.925,predicted_fsrq
4FGL J0725.5+0216,bll,0.965,predicted_bll
4FGL J0725.5-0504,bll,0.8447945205479452,predicted_bll
4FGL J0725.6-3530,bll,0.9288946143946144,predicted_bll
4FGL J0725.8-0054,bll,0.9745985401459852,predicted_bll
4FGL J0726.1+8114,bll,0.85,predicted_bll
4FGL J0727.4+5325,fsrq,0.66,remains_bcu
4FGL J0728.5+6128,fsrq,0.91,predicted_fsrq
4FGL J0729.1-3131,bll,0.6216666666666667,remains_bcu
4FGL J0730.1+6852,bll,0.695,remains_bcu
4FGL J0731.8-3009,bll,0.95,predicted_bll
4FGL J0732.7-4638,fsrq,0.9488995983935744,predicted_fsrq
4FGL J0733.0+4915,bll,0.8084156597962567,predicted_bll
4FGL J0733.1+5910,bll,0.5951851851851852,remains_bcu
4FGL J0733.4+5152,bll,0.9948475609756098,predicted_bll
4FGL J0733.5-5445,fsrq,0.5061666650688958,remains_bcu
4FGL J0733.6+3649,fsrq,0.5564285714285714,remains_bcu
4FGL J0733.7+0205c,fsrq,0.925,predicted_fsrq
4FGL J0734.4-7711,fsrq,0.8945495495495496,predicted_fsrq
4FGL J0738.4+1539,bll,0.9516937148217636,predicted_bll
4FGL J0739.7+1743,fsrq,0.7885648148148148,predicted_fsrq
4FGL J0740.0-0753,fsrq,0.9692329317269076,predicted_fsrq
4FGL J0740.4+7300,bll,0.6,remains_bcu
4FGL J0741.2-5140,fsrq,0.8198275862068966,predicted_fsrq
4FGL J0741.4-8132,bll,0.9848475609756098,predicted_bll
4FGL J0742.9-5242,fsrq,0.86,predicted_fsrq
4FGL J0743.3-4912c,fsrq,0.65972554539057,remains_bcu
4FGL J0743.6-3805,fsrq,0.715,predicted_fsrq
4FGL J0744.1-6211,bll,0.83,predicted_bll
4FGL J0745.4-2447,fsrq,0.815,predicted_fsrq
4FGL J0746.5-0710,bll,0.8729251700680272,predicted_bll
4FGL J0747.2+4529,bll,0.845,predicted_bll
4FGL J0747.6+7209,fsrq,0.6140671992481203,remains_bcu
4FGL J0748.0-1638,fsrq,0.9999596774193548,predicted_fsrq
4FGL J0748.3+8511,bll,0.9948475609756098,predicted_bll
4FGL J0749.0-3904,bll,0.9592361111111112,predicted_bll
4FGL J0749.0-2956,bll,0.9747916666666666,predicted_bll
4FGL J0749.3+4453,fsrq,0.5646912650602409,remains_bcu
4FGL J0749.6+1324,fsrq,0.655,remains_bcu
4FGL J0749.9+3112,bll,0.5401020408163265,remains_bcu
4FGL J0750.0+8238,fsrq,0.705,predicted_fsrq
4FGL J0751.0+7908,bll,0.8038377192982457,predicted_bll
4FGL J0751.0-5131,fsrq,0.9898995983935742,predicted_fsrq
4FGL J0751.4-0421,bll,0.9746422823832344,predicted_bll
4FGL J0751.4+2655,bll,0.9036937148217636,predicted_bll
4FGL J0752.3-1631,bll,0.939479378876364,predicted_bll
4FGL J0753.9+0923,fsrq,0.8429968206157965,predicted_fsrq
4FGL J0754.0+0451,bll,0.985,predicted_bll
4FGL J0756.6-7723,bll,0.919861490796428,predicted_bll
4FGL J0800.3+5611,bll,0.9848224353474692,predicted_bll
4FGL J0800.4-2257,fsrq,0.8233325683394532,predicted_fsrq
4FGL J0801.3+6631,fsrq,0.885,predicted_fsrq
4FGL J0802.3-0942,bll,0.9997916666666664,predicted_bll
4FGL J0803.5+2046,fsrq,0.81,predicted_fsrq
4FGL J0804.5+0414,fsrq,0.9698592758129292,predicted_fsrq
4FGL J0804.9-0624,bll,0.985,predicted_bll
4FGL J0805.0+6746,bll,0.8293014705882353,predicted_bll
4FGL J0805.1+7744,fsrq,0.8999386503067484,predicted_fsrq
4FGL J0805.8-2331,bll,0.9092361111111112,predicted_bll
4FGL J0806.1-0458,bll,0.88,predicted_bll
4FGL J0806.9-2151,bll,0.8353678149807183,predicted_bll
4FGL J0807.0-6102,bll,0.7417713239141811,predicted_bll
4FGL J0807.2-7630,bll,0.8033342352909707,predicted_bll
4FGL J0807.3-1954,bll,0.7474327538133508,predicted_bll
4FGL J0807.7-1206,fsrq,0.9292377956058936,predicted_fsrq
4FGL J0809.9-7028,bll,0.7735644693200663,predicted_bll
4FGL J0810.5+6139,bll,0.895,predicted_bll
4FGL J0810.9-4926,fsrq,0.53,remains_bcu
4FGL J0811.9+7847,bll,0.545,remains_bcu
4FGL J0812.5+0711,fsrq,0.6298148148148148,remains_bcu
4FGL J0812.6+2821,bll,0.9042361111111112,predicted_bll
4FGL J0813.7-0356,bll,0.925,predicted_bll
4FGL J0814.4+6926,bll,0.9548475609756096,predicted_bll
4FGL J0814.5-2642,bll,0.5695918367346939,remains_bcu
4FGL J0815.9+2951,bll,0.8739160839160839,predicted_bll
4FGL J0816.4-0007,bll,0.8045918367346938,predicted_bll
4FGL J0816.7-2420,fsrq,0.9748995983935742,predicted_fsrq
4FGL J0817.1+1955,bll,0.85,predicted_bll
4FGL J0820.1-2801,bll,0.9598475609756096,predicted_bll
4FGL J0820.6-0318,bll,0.955,predicted_bll
4FGL J0820.7-5758,fsrq,0.9948382487003228,predicted_fsrq
4FGL J0821.1+1007,fsrq,0.7041666666666666,predicted_fsrq
4FGL J0822.4-2630,bll,0.615,remains_bcu
4FGL J0822.9+0538,bll,0.915,predicted_bll
4FGL J0823.7-4838,fsrq,0.9279765214704976,predicted_fsrq
4FGL J0824.7-1035,fsrq,0.6,remains_bcu
4FGL J0825.9-3218,fsrq,0.995,predicted_fsrq
4FGL J0827.6-3735,fsrq,0.995,predicted_fsrq
4FGL J0828.6-0747,fsrq,0.81875,predicted_fsrq
4FGL J0829.4+4019,bll,0.7067619047619047,predicted_bll
4FGL J0829.6-1140,bll,0.9797916666666666,predicted_bll
4FGL J0829.7-5856,fsrq,0.9748995983935742,predicted_fsrq
4FGL J0830.1-0946,bll,0.985,predicted_bll
4FGL J0831.4+2631,fsrq,0.9143148148148148,predicted_fsrq
4FGL J0832.2+2753,bll,0.8443283582089552,predicted_bll
4FGL J0835.0+6243,bll,0.56,remains_bcu
4FGL J0835.9-2120,bll,0.915,predicted_bll
4FGL J0836.0-8015,bll,0.8493333333333334,predicted_bll
4FGL J0836.2+2141,fsrq,0.935,predicted_fsrq
4FGL J0840.1-0225,bll,0.9898475609756098,predicted_bll
4FGL J0840.9-7044,bll,0.545,remains_bcu
4FGL J0841.0-2744,fsrq,0.9948995983935742,predicted_fsrq
4FGL J0842.3-6053,bll,0.6597136393018747,remains_bcu
4FGL J0843.0-0853,fsrq,0.915,predicted_fsrq
4FGL J0845.4+0442,bll,0.8435694444444445,predicted_bll
4FGL J0846.5-2609,fsrq,0.75,predicted_fsrq
4FGL J0848.7-6942,bll,0.86,predicted_bll
4FGL J0849.4-2911,bll,0.9313944446388712,predicted_bll
4FGL J0849.8-3541,fsrq,0.6754081632653061,remains_bcu
4FGL J0851.9-5229,fsrq,0.6149596774193549,remains_bcu
4FGL J0851.9+4845,fsrq,0.895,predicted_fsrq
4FGL J0852.5-5755,fsrq,0.9644106606606606,predicted_fsrq
4FGL J0852.9-3824,fsrq,0.78875,predicted_fsrq
4FGL J0853.1-3657,bll,0.9948475609756098,predicted_bll
4FGL J0855.4-0714,fsrq,0.55,remains_bcu
4FGL J0856.4-5309,bll,0.8741020408163266,predicted_bll
4FGL J0856.8+8559,bll,0.8735110505166475,predicted_bll
4FGL J0900.6-7408,fsrq,0.97,predicted_fsrq
4FGL J0900.7-1243,fsrq,0.75,predicted_fsrq
4FGL J0901.5+6711,bll,0.9045644693200664,predicted_bll
4FGL J0902.4+6440,bll,0.535,remains_bcu
4FGL J0902.5-4801,fsrq,0.88,predicted_fsrq
4FGL J0904.5-3513,fsrq,0.9595555555555556,predicted_fsrq
4FGL J0904.9-5734,fsrq,0.7,predicted_fsrq
4FGL J0906.2-1707,bll,0.9696666666666668,predicted_bll
4FGL J0907.8-1002,bll,0.8978733031674208,predicted_bll
4FGL J0908.5-8751,fsrq,0.91,predicted_fsrq
4FGL J0909.1+6647,bll,0.916446685785351,predicted_bll
4FGL J0911.0-5047,fsrq,0.9149596774193548,predicted_fsrq
4FGL J0912.2+3004,bll,0.7685644693200664,predicted_bll
4FGL J0912.2-2751,fsrq,0.69,remains_bcu
4FGL J0913.9+1732,bll,0.655,remains_bcu
4FGL J0914.1-0202,bll,0.6131410256410256,remains_bcu
4FGL J0915.1-3738,bll,0.8948909582879432,predicted_bll
4FGL J0915.4-3027,fsrq,0.5616666666666666,remains_bcu
4FGL J0918.9-0625,bll,0.5113095238095238,remains_bcu
4FGL J0919.3-2202,bll,0.96,predicted_bll
4FGL J0920.2-3835,bll,0.9015836720867209,predicted_bll
4FGL J0920.3-0443,fsrq,0.96,predicted_fsrq
4FGL J0921.2-8211,fsrq,0.55,remains_bcu
4FGL J0922.6+4454,fsrq,0.6514642242439145,remains_bcu
4FGL J0922.6+0434,fsrq,0.9740912033906716,predicted_fsrq
4FGL J0922.6-2116,fsrq,0.9048995983935744,predicted_fsrq
4FGL J0923.5+3852,fsrq,1.0,predicted_fsrq
4FGL J0923.5+4210,fsrq,0.75,predicted_fsrq
4FGL J0928.2-3048,fsrq,0.945,predicted_fsrq
4FGL J0928.3+7444,bll,0.8403559577677225,predicted_bll
4FGL J0928.4-0415,fsrq,0.975,predicted_fsrq
4FGL J0929.2+7302,bll,0.6935121951219512,remains_bcu
4FGL J0930.9-1015,fsrq,0.9394308483935744,predicted_fsrq
4FGL J0931.2-8533,fsrq,0.9693905258129292,predicted_fsrq
4FGL J0932.8+3337,bll,0.7633721616277586,predicted_bll
4FGL J0933.5-0013,fsrq,0.84,predicted_fsrq
4FGL J0933.5-5240,bll,0.9345045045045046,predicted_bll
4FGL J0935.4-6911,bll,0.7982210864930716,predicted_bll
4FGL J0937.0-2044,fsrq,0.605,remains_bcu
4FGL J0938.9-6403,bll,0.51546875,remains_bcu
4FGL J0939.3-1732,bll,0.5672916666666666,remains_bcu
4FGL J0940.0-2828,fsrq,0.9398208083462584,predicted_fsrq
4FGL J0940.7-6105,fsrq,0.8694551539491298,predicted_fsrq
4FGL J0941.7+4125,fsrq,0.9047513440860214,predicted_fsrq
4FGL J0942.7-2028,bll,0.995,predicted_bll
4FGL J0943.7+6137,fsrq,0.975,predicted_fsrq
4FGL J0948.6-0338,bll,0.7445918367346939,predicted_bll
4FGL J0949.7+5819,fsrq,0.975,predicted_fsrq
4FGL J0950.2-1623,bll,0.8926932944818389,predicted_bll
4FGL J0952.3-4342,fsrq,0.5297916666666667,remains_bcu
4FGL J0952.6-5048,bll,0.8094007820136853,predicted_bll
4FGL J0953.1-3005,fsrq,0.9949386503067484,predicted_fsrq
4FGL J0954.2-2520,bll,0.9786862810612812,predicted_bll
4FGL J0957.8+3423,bll,0.9252256229542816,predicted_bll
4FGL J0958.1-6753,fsrq,0.8848275862068965,predicted_fsrq
4FGL J0958.4-2441,bll,0.9595883180826948,predicted_bll
4FGL J0958.8+7039,bll,0.9778475609756098,predicted_bll
4FGL J1002.3-1200,fsrq,0.515,remains_bcu
4FGL J1002.8+2140,fsrq,0.615,remains_bcu
4FGL J1003.4+0205,bll,0.99,predicted_bll
4FGL J1003.6-2137,bll,0.9935128205128204,predicted_bll
4FGL J1006.8-5007,fsrq,0.9348995983935744,predicted_fsrq
4FGL J1008.7-2909,fsrq,0.7295833333333333,predicted_fsrq
4FGL J1011.1-2300,fsrq,0.92953125,predicted_fsrq
4FGL J1012.3-1232,fsrq,0.5498979591836735,remains_bcu
4FGL J1013.3-2551,fsrq,0.955,predicted_fsrq
4FGL J1014.3+4112,fsrq,0.5493796992481204,remains_bcu
4FGL J1014.7+3210,bll,0.9978475609756096,predicted_bll
4FGL J1014.8-0537,bll,0.728125,predicted_bll
4FGL J1014.9-4508,fsrq,0.515,remains_bcu
4FGL J1016.4+7703,bll,0.9,predicted_bll
4FGL J1016.5-2650,bll,0.7745000000000001,predicted_bll
4FGL J1017.2-1549,bll,0.9348475609756096,predicted_bll
4FGL J1017.3+5204,bll,0.93,predicted_bll
4FGL J1017.4+2538,bll,0.96,predicted_bll
4FGL J1017.8+0715,fsrq,0.9948382487003228,predicted_fsrq
4FGL J1018.9+1043,fsrq,0.605,remains_bcu
4FGL J1019.7+0511,bll,0.87,predicted_bll
4FGL J1021.4+8021,bll,0.5902024424227522,remains_bcu
4FGL J1027.2+7427,fsrq,0.9999386503067484,predicted_fsrq
4FGL J1027.6+1828,bll,0.6551851851851852,remains_bcu
4FGL J1027.6+8251,bll,0.8531840761571285,predicted_bll
4FGL J1028.7-6431c,fsrq,0.8098275862068965,predicted_fsrq
4FGL J1030.2-8403,bll,0.924084595959596,predicted_bll
4FGL J1030.4-3001,fsrq,0.6566666666666666,remains_bcu
4FGL J1031.8-2609,bll,0.985,predicted_bll
4FGL J1033.7+3708,bll,0.8093292682926829,predicted_bll
4FGL J1034.0-2547,fsrq,0.54,remains_bcu
4FGL J1035.1-0608,fsrq,0.535,remains_bcu
4FGL J1035.3-2050,bll,0.7845882820136851,predicted_bll
4FGL J1035.3+5541,bll,0.6768518518518519,remains_bcu
4FGL J1035.9-3108,bll,0.855,predicted_bll
4FGL J1037.0-1954,bll,0.8432579185520361,predicted_bll
4FGL J1038.2-2425,fsrq,0.58,remains_bcu
4FGL J1039.2-2848,bll,0.9637401229148376,predicted_bll
4FGL J1039.6+0535,bll,0.98,predicted_bll
4FGL J1039.9+7326,bll,0.6498076923076923,remains_bcu
4FGL J1041.1-1201,bll,0.932260227704658,predicted_bll
4FGL J1041.3-6437,fsrq,0.7698995983935742,predicted_fsrq
4FGL J1045.9+7538,bll,0.915,predicted_bll
4FGL J1045.9-2331,bll,0.5583333333333333,remains_bcu
4FGL J1046.0+5448,fsrq,0.5664942528735633,remains_bcu
4FGL J1047.2-5517,fsrq,0.9947916666666669,predicted_fsrq
4FGL J1047.4+0031,bll,0.8924615384615384,predicted_bll
4FGL J1047.8-6216,fsrq,0.9798592758129292,predicted_fsrq
4FGL J1047.9+0055,fsrq,0.9948995983935742,predicted_fsrq
4FGL J1047.9-4642,fsrq,0.9445219836400818,predicted_fsrq
4FGL J1049.8+1429,fsrq,0.9749662162162162,predicted_fsrq
4FGL J1050.6-5248,fsrq,0.9027777777777776,predicted_fsrq
4FGL J1051.2-6517,bll,0.765,predicted_bll
4FGL J1053.3-1134,fsrq,0.695,remains_bcu
4FGL J1053.9+8628,bll,0.8492361111111112,predicted_bll
4FGL J1054.2+3926,fsrq,0.7232329317269077,predicted_fsrq
4FGL J1101.3+7017,fsrq,0.8038034330011076,predicted_fsrq
4FGL J1101.5+3904,fsrq,0.8548995983935742,predicted_fsrq
4FGL J1102.0-6054,fsrq,0.72,predicted_fsrq
4FGL J1102.8-0148,bll,0.9848475609756098,predicted_bll
4FGL J1102.9-5628,bll,0.8379712153518125,predicted_bll
4FGL J1103.2+8603,fsrq,0.5147368421052632,remains_bcu
4FGL J1104.0+2611,bll,0.91,predicted_bll
4FGL J1104.9+5748,fsrq,0.69,remains_bcu
4FGL J1105.8-0731,bll,0.8585714285714287,predicted_bll
4FGL J1106.2-1048,bll,0.7466666666666666,predicted_bll
4FGL J1108.7-1844,bll,0.5366666666666666,remains_bcu
4FGL J1108.8-6833,fsrq,0.7298995983935742,predicted_fsrq
4FGL J1109.7-4814,fsrq,0.8045,predicted_fsrq
4FGL J1111.4-4624,fsrq,0.8798979591836735,predicted_fsrq
4FGL J1111.8+4858,bll,0.925,predicted_bll
4FGL J1113.6-1920,bll,0.6145918367346939,remains_bcu
4FGL J1115.2-0703,bll,0.731901348122456,predicted_bll
4FGL J1116.3-4000,bll,0.9848475609756098,predicted_bll
4FGL J1117.2-5337,bll,0.9897069209039548,predicted_bll
4FGL J1117.5-4839,fsrq,0.6366666666666667,remains_bcu
4FGL J1117.6+0217,fsrq,0.535,remains_bcu
4FGL J1117.7-3650,bll,0.9495,predicted_bll
4FGL J1118.0-1620,fsrq,0.92,predicted_fsrq
4FGL J1120.6+0713,bll,0.7575000000000002,predicted_bll
4FGL J1121.3-0011,bll,0.995,predicted_bll
4FGL J1123.5-6418,fsrq,0.77,predicted_fsrq
4FGL J1123.6+8028,fsrq,0.5664285714285715,remains_bcu
4FGL J1124.4+2308,bll,0.8736550522648084,predicted_bll
4FGL J1124.6-0809,bll,0.933252903164668,predicted_bll
4FGL J1125.0-5804,bll,0.9648475609756098,predicted_bll
4FGL J1126.8-3829,bll,0.7982234432234432,predicted_bll
4FGL J1127.3+3755,fsrq,0.5632329317269077,remains_bcu
4FGL J1127.6-4920,bll,0.5813636363636364,remains_bcu
4FGL J1129.2-1014,bll,0.7737346938775511,predicted_bll
4FGL J1129.2-0529,fsrq,0.979768019446206,predicted_fsrq
4FGL J1129.5+3034,fsrq,0.6243796992481203,remains_bcu
4FGL J1131.1-0944,bll,0.97375312358874,predicted_bll
4FGL J1131.4-0504,fsrq,0.77375,predicted_fsrq
4FGL J1132.2-4736,bll,0.9493120571187168,predicted_bll
4FGL J1132.3-5606,fsrq,0.510625,remains_bcu
4FGL J1132.8-5328,fsrq,0.9048611309269036,predicted_fsrq
4FGL J1136.0-6824,fsrq,0.665,remains_bcu
4FGL J1136.3-0501,fsrq,0.795,predicted_fsrq
4FGL J1136.8-7413,bll,0.5417670682730924,remains_bcu
4FGL J1139.0+4033,fsrq,0.97,predicted_fsrq
4FGL J1139.6+1149,fsrq,0.659375,remains_bcu
4FGL J1141.4+6805,bll,0.9793333333333334,predicted_bll
4FGL J1143.7-1014,bll,0.7028061224489796,predicted_bll
4FGL J1145.6+5552,bll,0.6816666666666665,remains_bcu
4FGL J1145.7-1528,fsrq,0.835,predicted_fsrq
4FGL J1146.4-0926,fsrq,0.6725,remains_bcu
4FGL J1146.4-3327,fsrq,0.76,predicted_fsrq
4FGL J1147.2-2627,fsrq,0.9899596774193548,predicted_fsrq
4FGL J1149.1+2819,bll,0.7963095238095238,predicted_bll
4FGL J1149.5-4029,fsrq,0.79453125,predicted_fsrq
4FGL J1150.6-4823,fsrq,0.82,predicted_fsrq
4FGL J1151.6-2115,bll,0.9644513317813248,predicted_bll
4FGL J1153.3-1104,fsrq,0.9842798665229648,predicted_fsrq
4FGL J1153.6-2553,bll,0.985,predicted_bll
4FGL J1153.7-3210,fsrq,0.57,remains_bcu
4FGL J1155.6-6547,fsrq,0.8648995983935742,predicted_fsrq
4FGL J1155.8-1217,fsrq,0.635,remains_bcu
4FGL J1156.6+0640,fsrq,0.6748995983935743,remains_bcu
4FGL J1156.8-1537,fsrq,0.7858528726905987,predicted_fsrq
4FGL J1158.9+0956,fsrq,0.6349484536082474,remains_bcu
4FGL J1158.9+0818,bll,0.9396153846153844,predicted_bll
4FGL J1159.2-2227,fsrq,0.994855072463768,predicted_fsrq
4FGL J1200.2+0201,bll,0.9544793788763638,predicted_bll
4FGL J1200.7+2008,fsrq,0.9347203897740546,predicted_fsrq
4FGL J1200.8-1429,bll,0.98,predicted_bll
4FGL J1201.1-0332,bll,0.9116710562772512,predicted_bll
4FGL J1202.9+5141,fsrq,0.5096875,remains_bcu
4FGL J1203.3+1119,fsrq,0.683875,remains_bcu
4FGL J1204.4+3750,fsrq,0.59,remains_bcu
4FGL J1205.8+3321,bll,0.5107738095238096,remains_bcu
4FGL J1207.2-0524,bll,0.99,predicted_bll
4FGL J1208.2-7810,bll,0.9648475609756098,predicted_bll
4FGL J1208.8-1751,bll,0.8695098039215686,predicted_bll
4FGL J1208.8-2754,bll,0.777218137254902,predicted_bll
4FGL J1209.0-4630,bll,0.895,predicted_bll
4FGL J1209.4+7608,bll,0.8628431372549019,predicted_bll
4FGL J1211.0-3800,bll,0.6243805557499824,remains_bcu
4FGL J1211.6-2735,fsrq,0.99,predicted_fsrq
4FGL J1211.8-4817,bll,0.55,remains_bcu
4FGL J1212.1+6412,bll,0.6079166666666667,remains_bcu
4FGL J1212.2+2442,bll,0.785,predicted_bll
4FGL J1212.7-1402,bll,0.8969166666666666,predicted_bll
4FGL J1214.6-1926,fsrq,0.505,remains_bcu
4FGL J1215.8-3732,bll,0.745,predicted_bll
4FGL J1215.8-1733,fsrq,0.8982312925170067,predicted_fsrq
4FGL J1216.2-6121,fsrq,0.65,remains_bcu
4FGL J1219.9+6056,bll,0.9183455284552846,predicted_bll
4FGL J1220.2-3713,bll,0.97,predicted_bll
4FGL J1221.2+6910,bll,0.8445890410958904,predicted_bll
4FGL J1222.0-4121,bll,0.795,predicted_bll
4FGL J1223.0+1100,bll,0.9798630136986302,predicted_bll
4FGL J1223.9-0545,fsrq,0.8783030303030305,predicted_fsrq
4FGL J1224.7-8313,fsrq,0.95,predicted_fsrq
4FGL J1225.3-3446,bll,0.9535881765912254,predicted_bll
4FGL J1225.4-1550,bll,0.915,predicted_bll
4FGL J1225.5-2851,fsrq,0.775,predicted_fsrq
4FGL J1225.6-7313,bll,0.774555640827626,predicted_bll
4FGL J1225.6-4937,fsrq,0.9999386503067484,predicted_fsrq
4FGL J1225.8-2941,fsrq,0.66,remains_bcu
4FGL J1227.8+6053,bll,0.7529215686274509,predicted_bll
4FGL J1228.3+7521,bll,0.8308522333799786,predicted_bll
4FGL J1228.7-0318,bll,0.9231124526401612,predicted_bll
4FGL J1229.1+5521,fsrq,0.92,predicted_fsrq
4FGL J1232.5-3720,bll,0.995,predicted_bll
4FGL J1234.0-5735,bll,0.9843520654801142,predicted_bll
4FGL J1234.7-0434,bll,0.8884120302956761,predicted_bll
4FGL J1240.1-6846,bll,0.725,predicted_bll
4FGL J1240.4-2606,bll,0.8580589066271671,predicted_bll
4FGL J1240.4-7148,bll,0.995,predicted_bll
